dteday,season,hr,holiday,workingday,weathersit,hum,windspeed,temp_c,feels_like_c,casual,registered
1/17/11,1,15,1,0,2,0.47,11,1.4,-2.0014,21,72
1/17/11,1,16,1,0,2,0.47,11,1.4,-2.0014,6,76
1/17/11,1,17,1,0,1,0.51,13,1.4,-2.998,4,67
1/17/11,1,18,1,0,2,0.55,17,0.46,-4.9978,7,85
1/17/11,1,19,1,0,3,0.59,13,0.46,-4.0012,2,58
1/17/11,1,20,1,0,3,0.8,13,-0.48,-6.001,4,29
1/17/11,1,21,1,0,3,0.8,13,-0.48,-6.001,3,24
1/17/11,1,22,1,0,3,0.93,17,-1.42,-8.0008,0,13
1/17/11,1,23,1,0,3,0.86,19,-0.48,-6.9976,1,3
1/18/11,1,12,0,1,2,0.86,22,1.4,-4.0012,0,3
1/18/11,1,13,0,1,2,0.86,15,1.4,-2.998,0,22
1/18/11,1,14,0,1,2,0.8,11,2.34,-0.9982,2,26
1/18/11,1,15,0,1,2,0.87,11,2.34,-0.9982,3,32
1/18/11,1,16,0,1,2,0.87,13,2.34,-0.9982,0,61
1/18/11,1,17,0,1,2,0.82,13,2.34,-0.9982,1,124
1/18/11,1,18,0,1,2,0.8,11,2.34,-0.9982,1,132
1/18/11,1,19,0,1,2,0.8,9,2.34,-0.9982,1,98
1/18/11,1,20,0,1,2,0.87,0,2.34,1.9982,0,83
1/18/11,1,21,0,1,2,0.93,7,2.34,-0.0016,0,41
1/18/11,1,22,0,1,2,0.93,6,2.34,1.0016,0,33
1/18/11,1,23,0,1,2,0.93,0,2.34,1.9982,1,19
1/19/11,1,0,0,1,2,0.93,0,2.34,1.9982,0,3
1/19/11,1,1,0,1,3,0.93,9,2.34,-0.9982,1,6
1/19/11,1,2,0,1,3,0.93,9,2.34,-0.9982,0,3
1/19/11,1,4,0,1,3,0.93,9,2.34,-0.9982,1,1
1/19/11,1,5,0,1,2,0.93,6,2.34,1.0016,0,7
1/19/11,1,6,0,1,2,0.93,6,2.34,1.0016,0,32
1/19/11,1,7,0,1,2,0.92,7,3.28,1.0016,1,89
1/19/11,1,8,0,1,2,0.93,7,3.28,1.0016,1,196
1/19/11,1,9,0,1,2,0.93,7,3.28,1.0016,2,107
1/19/11,1,10,0,1,2,0.93,9,4.22,1.9982,1,46
1/19/11,1,11,0,1,2,0.87,6,5.16,3.998,5,47
1/19/11,1,12,0,1,2,0.81,6,6.1,5.0012,5,65
1/19/11,1,13,0,1,1,0.62,19,10.8,11.0006,11,67
1/19/11,1,14,0,1,1,0.58,17,10.8,11.0006,7,68
1/19/11,1,15,0,1,1,0.54,19,10.8,11.0006,4,78
1/19/11,1,16,0,1,1,0.58,26,9.86,9.9974,10,94
1/19/11,1,17,0,1,1,0.57,22,8.92,5.9978,7,190
1/19/11,1,18,0,1,1,0.61,19,7.98,5.0012,5,156
1/19/11,1,19,0,1,1,0.57,28,7.04,3.0014,4,108
1/19/11,1,20,0,1,1,0.49,20,7.04,3.998,2,74
1/19/11,1,21,0,1,1,0.49,28,7.04,3.0014,4,55
1/19/11,1,22,0,1,1,0.52,11,6.1,3.998,6,53
1/19/11,1,23,0,1,1,0.52,31,6.1,1.9982,1,27
1/20/11,1,0,0,1,1,0.56,26,4.22,-0.9982,5,8
1/20/11,1,1,0,1,1,0.56,0,4.22,1.9982,2,3
1/20/11,1,2,0,1,1,0.56,0,4.22,1.9982,0,2
1/20/11,1,3,0,1,1,0.56,11,4.22,1.0016,0,1
1/20/11,1,4,0,1,1,0.56,11,4.22,1.0016,0,1
1/20/11,1,5,0,1,1,0.6,15,3.28,-0.9982,0,6
1/20/11,1,6,0,1,1,0.6,15,2.34,-2.0014,0,35
1/20/11,1,7,0,1,1,0.55,15,2.34,-2.0014,1,100
1/20/11,1,8,0,1,1,0.55,19,2.34,-2.0014,2,247
1/20/11,1,9,0,1,2,0.52,15,3.28,-0.9982,3,140
1/20/11,1,10,0,1,1,0.48,20,4.22,-0.9982,1,56
1/20/11,1,11,0,1,2,0.45,11,5.16,1.9982,5,63
1/20/11,1,12,0,1,2,0.42,0,6.1,5.9978,7,77
1/20/11,1,13,0,1,2,0.45,7,5.16,3.0014,12,86
1/20/11,1,14,0,1,2,0.45,9,6.1,3.998,6,75
1/20/11,1,15,0,1,2,0.45,13,7.04,5.0012,8,62
1/20/11,1,16,0,1,2,0.49,9,6.1,3.998,8,83
1/20/11,1,17,0,1,2,0.49,7,6.1,5.0012,8,207
1/20/11,1,18,0,1,2,0.56,13,4.22,1.0016,1,184
1/20/11,1,19,0,1,1,0.56,22,4.22,-0.9982,6,146
1/20/11,1,20,0,1,2,0.6,19,4.22,-0.0016,2,124
1/20/11,1,21,0,1,2,0.6,17,3.28,-0.9982,3,54
1/20/11,1,22,0,1,2,0.65,19,3.28,-2.0014,0,56
1/20/11,1,23,0,1,2,0.65,22,3.28,-2.0014,3,28
1/21/11,1,0,0,1,2,0.7,17,3.28,-0.9982,1,20
1/21/11,1,1,0,1,2,0.7,17,3.28,-0.9982,0,6
1/21/11,1,2,0,1,3,0.75,11,3.28,-0.0016,0,2
1/21/11,1,3,0,1,3,0.8,20,2.34,-2.0014,0,1
1/21/11,1,4,0,1,2,0.87,6,2.34,1.0016,0,1
1/21/11,1,5,0,1,1,0.6,28,3.28,-2.998,1,4
1/21/11,1,6,0,1,1,0.55,17,2.34,-2.0014,0,27
1/21/11,1,7,0,1,1,0.51,19,1.4,-4.0012,2,66
1/21/11,1,8,0,1,1,0.47,22,1.4,-4.0012,7,210
1/21/11,1,9,0,1,1,0.51,24,1.4,-4.0012,7,159
1/21/11,1,10,0,1,1,0.47,31,1.4,-4.9978,6,57
1/21/11,1,11,0,1,1,0.41,31,2.34,-4.0012,6,53
1/21/11,1,12,0,1,1,0.27,39,2.34,-4.0012,11,67
1/21/11,1,13,0,1,1,0.21,39,1.4,-6.001,8,65
1/21/11,1,14,0,1,1,0.25,35,1.4,-6.001,6,56
1/21/11,1,15,0,1,1,0.26,30,-0.48,-8.0008,4,61
1/21/11,1,16,0,1,1,0.26,24,-0.48,-6.9976,0,97
1/21/11,1,17,0,1,1,0.28,24,-1.42,-8.0008,10,151
1/21/11,1,18,0,1,1,0.3,17,-2.36,-8.0008,1,119
1/21/11,1,19,0,1,1,0.3,22,-2.36,-8.9974,3,93
1/21/11,1,20,0,1,1,0.33,28,-3.3,-10.9972,1,52
1/21/11,1,21,0,1,1,0.38,19,-4.24,-10.9972,0,41
1/21/11,1,22,0,1,1,0.41,26,-5.18,-14.0002,1,33
1/21/11,1,23,0,1,1,0.38,22,-5.18,-12.997,0,27
1/22/11,1,0,0,0,1,0.45,17,-6.12,-14.0002,0,13
1/22/11,1,1,0,0,2,0.41,26,-6.12,-16,3,9
1/22/11,1,2,0,0,2,0.41,17,-6.12,-14.0002,0,11
1/22/11,1,3,0,0,2,0.41,19,-6.12,-14.0002,1,6
1/22/11,1,4,0,0,2,0.48,20,-7.06,-14.9968,0,3
1/22/11,1,6,0,0,2,0.44,15,-7.06,-14.0002,0,2
1/22/11,1,7,0,0,1,0.44,19,-7.06,-14.9968,0,8
1/22/11,1,8,0,0,1,0.44,22,-7.06,-16,1,26
1/22/11,1,9,0,0,1,0.41,17,-6.12,-14.0002,3,37
1/22/11,1,10,0,0,2,0.41,11,-6.12,-12.0004,3,50
1/22/11,1,11,0,0,2,0.38,9,-5.18,-10.9972,4,59
1/22/11,1,12,0,0,2,0.38,7,-5.18,-8.9974,10,60
1/22/11,1,13,0,0,1,0.35,0,-4.24,-4.9978,12,72
1/22/11,1,14,0,0,1,0.33,7,-3.3,-6.9976,11,64
1/22/11,1,15,0,0,1,0.28,0,-2.36,-6.001,10,93
1/22/11,1,16,0,0,1,0.28,13,-2.36,-6.9976,11,72
1/22/11,1,17,0,0,1,0.28,0,-2.36,-2.998,8,59
1/22/11,1,18,0,0,1,0.35,13,-4.24,-10.0006,0,54
1/22/11,1,19,0,0,1,0.35,9,-4.24,-8.9974,6,53
1/22/11,1,20,0,0,1,0.45,11,-5.18,-10.9972,1,44
1/22/11,1,21,0,0,1,0.41,6,-5.18,-8.9974,0,39
1/22/11,1,22,0,0,1,0.49,0,-5.18,-6.001,7,23
1/22/11,1,23,0,0,1,0.57,7,-6.12,-10.9972,2,31
1/23/11,1,0,0,0,1,0.57,7,-6.12,-10.9972,2,20
1/23/11,1,1,0,0,1,0.57,7,-6.12,-10.9972,1,12
1/23/11,1,2,0,0,1,0.62,9,-7.06,-12.0004,3,15
1/23/11,1,3,0,0,1,0.62,9,-7.06,-12.0004,1,4
1/23/11,1,5,0,0,2,0.57,7,-6.12,-10.9972,0,3
1/23/11,1,6,0,0,2,0.57,7,-6.12,-10.9972,0,1
1/23/11,1,7,0,0,1,0.58,11,-4.24,-8.9974,1,1
1/23/11,1,8,0,0,1,0.62,11,-5.18,-10.9972,2,17
1/23/11,1,9,0,0,1,0.54,24,-3.3,-10.9972,3,25
1/23/11,1,10,0,0,1,0.46,26,-1.42,-8.9974,7,51
1/23/11,1,11,0,0,1,0.43,15,-1.42,-6.9976,22,77
1/23/11,1,12,0,0,1,0.37,31,-0.48,-8.0008,24,92
1/23/11,1,13,0,0,1,0.33,26,-1.42,-8.9974,12,75
1/23/11,1,14,0,0,1,0.28,24,-0.48,-6.9976,17,93
1/23/11,1,15,0,0,1,0.28,24,-0.48,-6.9976,13,64
1/23/11,1,16,0,0,1,0.26,22,-0.48,-6.9976,9,56
1/23/11,1,17,0,0,1,0.26,26,-1.42,-8.9974,5,50
1/23/11,1,18,0,0,1,0.3,17,-2.36,-8.0008,5,44
1/23/11,1,19,0,0,1,0.3,19,-2.36,-8.0008,5,45
1/23/11,1,20,0,0,1,0.36,17,-3.3,-8.9974,4,31
1/23/11,1,21,0,0,1,0.36,13,-3.3,-8.9974,5,20
1/23/11,1,22,0,0,1,0.38,13,-4.24,-10.0006,5,23
1/23/11,1,23,0,0,1,0.41,15,-5.18,-12.0004,4,17
1/24/11,1,0,0,1,1,0.41,13,-5.18,-12.0004,0,7
1/24/11,1,1,0,1,1,0.45,13,-6.12,-12.997,0,1
1/24/11,1,3,0,1,1,0.45,17,-6.12,-14.0002,0,1
1/24/11,1,4,0,1,1,0.48,9,-7.06,-12.0004,0,1
1/24/11,1,5,0,1,1,0.48,9,-7.06,-12.0004,0,5
1/24/11,1,6,0,1,1,0.48,6,-7.06,-10.9972,0,15
1/24/11,1,7,0,1,1,0.48,0,-7.06,-8.0008,5,79
1/24/11,1,8,0,1,1,0.49,0,-6.12,-6.9976,6,171
1/24/11,1,9,0,1,1,0.41,0,-5.18,-6.001,4,98
1/24/11,1,10,0,1,1,0.42,0,-3.3,-6.9976,6,34
1/24/11,1,11,0,1,1,0.46,9,-3.3,-8.0008,3,43
1/24/11,1,12,0,1,2,0.42,13,-2.36,-6.9976,11,52
1/24/11,1,13,0,1,2,0.43,15,-1.42,-6.9976,6,54
1/24/11,1,14,0,1,2,0.46,15,-1.42,-6.9976,2,43
1/24/11,1,15,0,1,1,0.4,11,-0.48,-4.9978,7,50
1/24/11,1,16,0,1,1,0.47,17,-0.48,-6.001,4,66
1/24/11,1,17,0,1,1,0.5,17,-1.42,-8.0008,6,178
1/24/11,1,18,0,1,1,0.59,13,-1.42,-6.9976,8,145
1/24/11,1,19,0,1,1,0.54,11,-1.42,-6.001,5,101
1/24/11,1,20,0,1,1,0.59,13,-1.42,-6.9976,1,80
1/24/11,1,21,0,1,1,0.63,11,-1.42,-6.001,6,53
1/24/11,1,22,0,1,2,0.63,15,-1.42,-6.9976,3,32
1/24/11,1,23,0,1,2,0.64,17,-0.48,-6.001,3,21
1/25/11,1,0,0,1,2,0.69,19,-0.48,-6.9976,3,6
1/25/11,1,1,0,1,2,0.69,11,-0.48,-4.9978,0,5
1/25/11,1,2,0,1,1,0.69,15,-0.48,-6.001,0,2
1/25/11,1,4,0,1,1,0.74,7,-1.42,-4.9978,0,1
1/25/11,1,5,0,1,1,0.74,15,-1.42,-6.9976,0,9
1/25/11,1,6,0,1,1,0.74,7,-0.48,-4.0012,1,35
1/25/11,1,7,0,1,1,0.74,15,-0.48,-6.001,5,103
1/25/11,1,8,0,1,2,0.74,9,-0.48,-4.0012,5,233
1/25/11,1,9,0,1,2,0.64,6,1.4,-0.9982,10,134
1/25/11,1,10,0,1,2,0.6,7,2.34,-0.0016,6,49
1/25/11,1,11,0,1,2,0.6,9,3.28,-0.0016,6,55
1/25/11,1,12,0,1,2,0.56,6,4.22,3.0014,21,85
1/25/11,1,13,0,1,2,0.56,9,4.22,1.9982,21,72
1/25/11,1,14,0,1,2,0.45,0,6.1,5.9978,11,57
1/25/11,1,15,0,1,2,0.42,0,7.04,7.001,21,63
1/25/11,1,16,0,1,2,0.42,0,7.04,7.001,14,102
1/25/11,1,17,0,1,1,0.45,0,6.1,5.9978,14,208
1/25/11,1,18,0,1,2,0.49,6,6.1,5.0012,7,218
1/25/11,1,19,0,1,2,0.65,11,4.22,1.0016,13,133
1/25/11,1,20,0,1,1,0.65,13,3.28,-0.9982,16,103
1/25/11,1,21,0,1,1,0.65,13,3.28,-0.9982,5,40
1/25/11,1,22,0,1,1,0.64,11,2.34,-0.9982,4,49
1/25/11,1,23,0,1,2,0.64,11,2.34,-0.9982,3,37
1/26/11,1,0,0,1,2,0.69,9,2.34,-0.9982,3,14
1/26/11,1,1,0,1,2,0.65,9,3.28,-0.0016,0,5
1/26/11,1,2,0,1,3,0.69,13,2.34,-0.9982,3,7
1/26/11,1,5,0,1,3,0.86,19,1.4,-4.0012,0,1
1/26/11,1,6,0,1,3,0.86,19,1.4,-4.0012,0,8
1/26/11,1,7,0,1,3,0.87,20,2.34,-2.0014,1,29
1/26/11,1,8,0,1,3,0.87,20,2.34,-2.0014,3,69
1/26/11,1,9,0,1,3,0.87,20,2.34,-2.0014,3,55
1/26/11,1,10,0,1,3,0.93,19,2.34,-2.0014,2,26
1/26/11,1,11,0,1,3,0.93,22,2.34,-2.998,6,35
1/26/11,1,12,0,1,3,0.93,22,2.34,-2.998,7,41
1/26/11,1,13,0,1,3,0.93,22,2.34,-2.998,4,43
1/26/11,1,14,0,1,3,0.93,24,2.34,-2.998,0,36
1/26/11,1,15,0,1,3,0.93,31,2.34,-4.0012,1,42
1/26/11,1,16,0,1,4,0.93,22,2.34,-2.998,1,35
1/26/11,1,17,0,1,3,0.93,24,1.4,-4.0012,0,26
1/27/11,1,16,0,1,1,0.55,13,2.34,-0.9982,1,23
1/27/11,1,17,0,1,1,0.55,7,2.34,-0.0016,2,82
1/27/11,1,18,0,1,1,0.69,6,1.4,-0.9982,3,101
1/27/11,1,19,0,1,1,0.69,6,1.4,-0.9982,3,76
1/27/11,1,20,0,1,1,0.74,6,0.46,-2.0014,4,55
1/27/11,1,21,0,1,1,0.74,6,0.46,-2.0014,2,36
1/27/11,1,22,0,1,1,0.74,6,0.46,-2.0014,0,27
1/27/11,1,23,0,1,1,0.8,11,0.46,-2.998,0,16
1/28/11,1,0,0,1,2,0.75,9,1.4,-2.0014,0,9
1/28/11,1,1,0,1,2,0.75,9,1.4,-2.0014,1,2
1/28/11,1,2,0,1,2,0.75,11,1.4,-2.0014,0,2
1/28/11,1,3,0,1,2,0.75,7,1.4,-0.9982,1,0
1/28/11,1,5,0,1,2,0.8,7,0.46,-2.0014,0,4
1/28/11,1,6,0,1,2,0.8,9,0.46,-2.998,0,16
1/28/11,1,7,0,1,2,0.86,6,-0.48,-2.998,2,58
1/28/11,1,8,0,1,2,0.86,6,-0.48,-2.998,2,155
1/28/11,1,9,0,1,3,0.86,6,0.46,-2.0014,6,95
1/28/11,1,10,0,1,3,0.86,7,0.46,-2.0014,0,49
1/28/11,1,11,0,1,3,0.93,7,0.46,-2.0014,0,30
1/28/11,1,12,0,1,3,0.93,7,0.46,-2.0014,1,28
1/28/11,1,13,0,1,3,0.93,7,0.46,-2.0014,0,31
1/28/11,1,14,0,1,3,0.8,0,2.34,1.9982,2,36
1/28/11,1,15,0,1,2,0.86,0,1.4,1.0016,1,40
1/28/11,1,16,0,1,1,0.8,0,2.34,1.9982,10,70
1/28/11,1,17,0,1,1,0.75,9,3.28,-0.0016,2,147
1/28/11,1,18,0,1,1,0.75,13,3.28,-0.9982,2,107
1/28/11,1,19,0,1,2,0.75,9,3.28,-0.0016,5,84
1/28/11,1,20,0,1,2,0.7,13,3.28,-0.9982,1,61
1/28/11,1,21,0,1,2,0.75,9,2.34,-0.9982,1,57
1/28/11,1,22,0,1,1,0.65,24,3.28,-2.0014,0,26
1/28/11,1,23,0,1,1,0.6,15,3.28,-0.9982,1,22
1/29/11,1,0,0,0,1,0.64,24,2.34,-2.998,2,26
1/29/11,1,1,0,0,1,0.64,13,2.34,-0.9982,0,20
1/29/11,1,2,0,0,1,0.64,11,2.34,-0.9982,0,15
1/29/11,1,3,0,0,1,0.64,9,1.4,-2.0014,3,5
1/29/11,1,4,0,0,1,0.69,7,-0.48,-4.0012,1,2
1/29/11,1,6,0,0,1,0.64,9,-0.48,-4.0012,0,2
1/29/11,1,7,0,0,1,0.59,7,-0.48,-4.0012,1,4
1/29/11,1,8,0,0,1,0.55,11,0.46,-2.998,3,31
1/29/11,1,9,0,0,1,0.59,6,0.46,-2.0014,0,34
1/29/11,1,10,0,0,2,0.64,7,0.46,-2.0014,4,51
1/29/11,1,11,0,0,2,0.64,9,0.46,-2.998,4,60
1/29/11,1,12,0,0,2,0.59,13,1.4,-2.998,12,66
1/29/11,1,13,0,0,2,0.55,11,2.34,-0.9982,9,56
1/29/11,1,14,0,0,2,0.6,9,2.34,-0.9982,10,89
1/29/11,1,15,0,0,1,0.69,17,2.34,-2.0014,22,98
1/29/11,1,16,0,0,1,0.6,11,3.28,-0.0016,19,88
1/29/11,1,17,0,0,1,0.6,0,3.28,3.0014,9,82
1/29/11,1,18,0,0,1,0.69,9,2.34,-0.9982,9,59
1/29/11,1,19,0,0,2,0.69,17,2.34,-2.0014,6,52
1/29/11,1,20,0,0,1,0.74,6,0.46,-2.0014,1,42
1/29/11,1,21,0,0,1,0.74,6,0.46,-2.0014,1,35
1/29/11,1,22,0,0,1,0.8,6,-0.48,-2.998,4,28
1/29/11,1,23,0,0,1,0.8,6,-0.48,-2.998,3,30
1/30/11,1,0,0,0,1,0.8,7,-0.48,-4.0012,0,33
1/30/11,1,1,0,0,1,0.8,0,-1.42,-2.0014,7,22
1/30/11,1,2,0,0,1,0.8,0,-0.48,-0.9982,1,10
1/30/11,1,3,0,0,1,0.93,0,-1.42,-2.0014,1,7
1/30/11,1,4,0,0,1,0.93,0,-1.42,-2.0014,0,1
1/30/11,1,5,0,0,1,0.86,0,-1.42,-2.0014,0,3
1/30/11,1,7,0,0,1,0.86,0,-1.42,-2.0014,0,3
1/30/11,1,8,0,0,2,0.86,0,-1.42,-2.0014,1,11
1/30/11,1,9,0,0,2,0.8,0,-0.48,-0.9982,4,34
1/30/11,1,10,0,0,2,0.8,0,0.46,-0.0016,7,57
1/30/11,1,11,0,0,1,0.75,0,2.34,1.9982,9,50
1/30/11,1,12,0,0,1,0.52,7,6.1,5.0012,10,87
1/30/11,1,13,0,0,1,0.61,7,5.16,3.0014,13,71
1/30/11,1,14,0,0,1,0.61,6,5.16,3.998,18,104
1/30/11,1,15,0,0,1,0.56,0,6.1,5.9978,14,95
1/30/11,1,16,0,0,1,0.56,0,6.1,5.9978,19,104
1/30/11,1,17,0,0,1,0.56,13,6.1,3.0014,6,71
1/30/11,1,18,0,0,1,0.65,11,4.22,1.0016,8,57
1/30/11,1,19,0,0,1,0.65,13,4.22,1.0016,9,46
1/30/11,1,20,0,0,2,0.65,7,4.22,1.9982,3,30
1/30/11,1,21,0,0,2,0.7,11,3.28,-0.0016,3,25
1/30/11,1,22,0,0,2,0.7,13,3.28,-0.9982,2,19
1/30/11,1,23,0,0,2,0.65,19,3.28,-2.0014,5,16
1/31/11,1,0,0,1,2,0.65,15,3.28,-0.9982,1,6
1/31/11,1,1,0,1,1,0.64,17,2.34,-2.0014,2,5
1/31/11,1,2,0,1,1,0.64,13,2.34,-0.9982,0,1
1/31/11,1,3,0,1,1,0.64,13,2.34,-0.9982,0,2
1/31/11,1,4,0,1,1,0.59,15,1.4,-2.998,0,2
1/31/11,1,5,0,1,1,0.64,19,0.46,-4.9978,0,8
1/31/11,1,6,0,1,1,0.69,22,-0.48,-6.9976,0,37
1/31/11,1,7,0,1,2,0.64,19,-0.48,-6.9976,1,71
1/31/11,1,8,0,1,2,0.59,19,-0.48,-6.9976,3,182
1/31/11,1,9,0,1,2,0.59,20,-0.48,-6.9976,0,112
1/31/11,1,10,0,1,2,0.59,13,-0.48,-6.001,1,68
1/31/11,1,11,0,1,2,0.59,13,-0.48,-6.001,2,46
1/31/11,1,12,0,1,2,0.55,7,0.46,-2.0014,6,62
1/31/11,1,13,0,1,2,0.59,0,-0.48,-0.9982,2,52
1/31/11,1,14,0,1,2,0.55,9,0.46,-2.998,1,85
1/31/11,1,15,0,1,2,0.59,9,-0.48,-4.0012,3,41
1/31/11,1,16,0,1,2,0.56,13,-0.48,-4.0012,3,83
1/31/11,1,17,0,1,2,0.59,13,-0.48,-6.001,6,155
1/31/11,1,18,0,1,2,0.55,15,-0.48,-6.001,3,153
1/31/11,1,19,0,1,1,0.61,7,6.1,5.0012,3,108
1/31/11,1,20,0,1,3,0.59,11,-0.48,-4.9978,0,78
1/31/11,1,21,0,1,3,0.59,6,-0.48,-2.998,3,53
1/31/11,1,22,0,1,2,0.59,7,-0.48,-4.0012,0,34
1/31/11,1,23,0,1,2,0.64,6,-0.48,-2.998,2,15
2/1/11,1,0,0,1,2,0.64,7,-0.48,-4.0012,2,6
2/1/11,1,1,0,1,2,0.69,7,-0.48,-4.0012,0,3
2/1/11,1,2,0,1,2,0.69,0,-0.48,-0.9982,0,2
2/1/11,1,3,0,1,2,0.69,0,-0.48,-0.9982,0,2
2/1/11,1,5,0,1,3,0.93,0,-1.42,-2.0014,0,3
2/1/11,1,6,0,1,3,0.93,0,-1.42,-2.0014,0,22
2/1/11,1,7,0,1,3,0.93,0,-0.48,-0.9982,0,52
2/1/11,1,8,0,1,3,0.93,0,-0.48,-0.9982,3,132
2/1/11,1,9,0,1,2,0.93,0,-0.48,-0.9982,2,114
2/1/11,1,10,0,1,2,0.93,0,-0.48,-0.9982,0,47
2/1/11,1,11,0,1,2,0.86,0,0.46,-0.0016,2,49
2/1/11,1,12,0,1,2,0.86,0,1.4,1.0016,2,53
2/1/11,1,13,0,1,2,0.86,0,1.4,1.0016,3,49
2/1/11,1,14,0,1,2,0.8,6,2.34,1.0016,5,49
2/1/11,1,15,0,1,2,0.75,0,3.28,3.0014,7,45
2/1/11,1,16,0,1,2,0.75,9,3.28,-0.0016,3,61
2/1/11,1,17,0,1,2,0.75,0,3.28,3.0014,4,172
2/1/11,1,18,0,1,2,0.81,7,3.28,1.0016,3,165
2/1/11,1,19,0,1,2,0.81,9,3.28,-0.0016,3,105
2/1/11,1,20,0,1,2,0.87,9,2.34,-0.9982,5,69
2/1/11,1,21,0,1,2,0.87,9,2.34,-0.9982,0,64
2/1/11,1,22,0,1,2,0.87,6,2.34,1.0016,2,34
2/1/11,1,23,0,1,3,0.93,13,1.4,-2.998,1,15
2/2/11,1,0,0,1,3,0.93,7,2.34,-0.0016,0,2
2/2/11,1,1,0,1,3,0.93,13,2.34,-0.9982,0,3
2/2/11,1,2,0,1,3,0.93,9,2.34,-0.9982,4,0
2/2/11,1,3,0,1,3,0.93,9,2.34,-0.9982,0,1
2/2/11,1,4,0,1,3,0.93,19,2.34,-2.0014,0,1
2/2/11,1,5,0,1,3,0.93,7,2.34,-0.0016,0,3
2/2/11,1,6,0,1,3,0.93,7,2.34,-0.0016,1,17
2/2/11,1,7,0,1,3,0.93,15,2.34,-2.0014,1,48
2/2/11,1,8,0,1,3,0.93,15,2.34,-2.0014,1,154
2/2/11,1,9,0,1,2,0.93,6,3.28,1.0016,4,119
2/2/11,1,10,0,1,2,1,0,2.34,1.9982,2,59
2/2/11,1,11,0,1,2,0.93,13,3.28,-0.9982,5,47
2/2/11,1,12,0,1,2,0.93,15,3.28,-0.9982,3,61
2/2/11,1,13,0,1,1,0.93,11,7.98,5.9978,1,74
2/2/11,1,14,0,1,1,0.82,26,9.86,9.9974,2,61
2/2/11,1,15,0,1,1,0.76,22,9.86,9.9974,10,66
2/2/11,1,16,0,1,1,0.71,20,8.92,5.9978,8,95
2/2/11,1,17,0,1,1,0.53,35,8.92,5.0012,7,183
2/2/11,1,18,0,1,1,0.42,37,7.98,3.0014,7,175
2/2/11,1,19,0,1,1,0.45,33,5.16,-0.0016,3,88
2/2/11,1,20,0,1,1,0.48,37,3.28,-2.998,4,71
2/2/11,1,21,0,1,1,0.47,22,2.34,-2.998,1,62
2/2/11,1,22,0,1,1,0.44,17,2.34,-2.0014,5,35
2/2/11,1,23,0,1,1,0.44,30,1.4,-4.9978,3,29
2/3/11,1,0,0,1,1,0.4,30,1.4,-4.9978,1,11
2/3/11,1,1,0,1,1,0.44,35,1.4,-6.001,0,5
2/3/11,1,2,0,1,1,0.43,17,0.46,-4.9978,0,2
2/3/11,1,3,0,1,1,0.43,17,0.46,-4.9978,0,1
2/3/11,1,5,0,1,1,0.5,20,-0.48,-6.9976,0,2
2/3/11,1,6,0,1,1,0.43,24,-0.48,-6.9976,0,39
2/3/11,1,7,0,1,1,0.5,22,-1.42,-8.0008,1,86
2/3/11,1,8,0,1,1,0.5,24,-1.42,-8.0008,4,184
2/3/11,1,9,0,1,1,0.47,20,-0.48,-6.9976,6,127
2/3/11,1,10,0,1,1,0.43,22,0.46,-6.001,2,50
2/3/11,1,11,0,1,1,0.43,30,0.46,-6.9976,9,55
2/3/11,1,12,0,1,1,0.4,24,1.4,-4.0012,2,67
2/3/11,1,13,0,1,1,0.4,28,1.4,-4.9978,4,47
2/3/11,1,14,0,1,1,0.37,26,2.34,-2.998,4,43
2/3/11,1,15,0,1,1,0.37,22,2.34,-2.998,4,56
2/3/11,1,16,0,1,1,0.37,17,2.34,-2.0014,5,73
2/3/11,1,17,0,1,1,0.4,13,1.4,-2.998,5,170
2/3/11,1,18,0,1,1,0.4,11,1.4,-2.0014,2,145
2/3/11,1,19,0,1,1,0.4,0,1.4,1.0016,4,92
2/3/11,1,20,0,1,1,0.47,6,1.4,-0.9982,1,108
2/3/11,1,21,0,1,1,0.55,7,0.46,-2.0014,1,53
2/3/11,1,22,0,1,1,0.51,6,0.46,-2.0014,2,39
2/3/11,1,23,0,1,1,0.47,7,1.4,-0.9982,4,34
2/4/11,1,0,0,1,2,0.44,0,1.4,1.0016,3,10
2/4/11,1,1,0,1,2,0.59,0,-0.48,-0.9982,0,7
2/4/11,1,2,0,1,2,0.63,7,-1.42,-4.9978,0,1
2/4/11,1,3,0,1,2,0.63,7,-1.42,-4.9978,0,1
2/4/11,1,5,0,1,2,0.63,9,-1.42,-6.001,0,7
2/4/11,1,6,0,1,2,0.55,0,-0.48,-0.9982,2,26
2/4/11,1,7,0,1,1,0.59,0,-1.42,-2.0014,0,87
2/4/11,1,8,0,1,1,0.74,9,-1.42,-6.001,3,217
2/4/11,1,9,0,1,2,0.8,9,-0.48,-4.0012,3,124
2/4/11,1,10,0,1,2,0.51,9,1.4,-2.0014,5,46
2/4/11,1,11,0,1,1,0.51,11,2.34,-0.9982,3,61
2/4/11,1,12,0,1,2,0.48,11,3.28,-0.0016,8,78
2/4/11,1,13,0,1,2,0.5,15,4.22,1.0016,9,73
2/4/11,1,14,0,1,2,0.45,11,5.16,1.9982,15,76
2/4/11,1,15,0,1,2,0.48,17,5.16,1.9982,9,81
2/4/11,1,16,0,1,2,0.42,15,6.1,3.0014,8,91
